Titre Article;Source;Date;Pays;Journal;Texte Article;Domaine;Isclimate;Prédiction
D.E.I. Statements Spark Debate at UCalifornia and Other Universities;https://www.nytimes.com/2023/09/08/us/ucla-dei-statement.html;2023-09-12 19:13:43;France;NYTimes;Yoel Inbar, a psychology professor, thought he might be teaching at U.C.L.A., but his reservations about diversity statements got him in trouble.;"Colleges and Universities; Diversity Initiatives; Minorities; Discrimination; Hiring and Promotion; Affirmative Action; University of California, Los Angeles; University of California";;FALSE
We Used A.I. to Write Essays for Harvard, Yale and Princeton. Here’s How It Went.;https://www.nytimes.com/2023/09/01/business/chatbot-essays-harvard-yale-princeton-dartmouth.html;2023-09-01 16:08:16;France;NYTimes;A.I. chatbots can do a passable job of generating short essays. Whether their use on college applications is ethical is the subject of fierce debate.;"Writing and Writers; Artificial Intelligence; Colleges and Universities; Ivy League; Admissions Standards; ChatGPT; OpenAI Labs";;FALSE
What to Know When Applying to Public School in New York City;https://www.nytimes.com/article/nyc-public-schools-application-guide.html;2023-09-05 23:34:19;France;NYTimes;What matters when choosing a school? How should you compare options? And what’s the best strategy for getting your first choice?;"Education (K-12); Education (Pre-School); Children and Childhood; Education Department (NYC); New York City; Admissions Standards";;FALSE
At Yale, a Surge of Activism Forced Changes in Mental Health Policies;https://www.nytimes.com/2023/09/06/health/yale-mental-health.html;2023-09-07 23:57:54;France;NYTimes;For decades, the university required students seeking medical leaves to withdraw and reapply. A campus suicide set off a cascade of revisions.;"Yale University; Colleges and Universities; Suicides and Suicide Attempts; Mental Health and Disorders; Suits and Litigation (Civil); Depression (Mental); Shaw-Rosenbaum, Rachael; audio-neutral-informative";;FALSE
Ban or Embrace? Colleges Wrestle With A.I.-Generated Admissions Essays.;https://www.nytimes.com/2023/09/01/business/college-admissions-essay-ai-chatbots.html;2023-09-01 20:23:44;France;NYTimes;A.I. chatbots could facilitate plagiarism on college applications or democratize student access to writing help. Or maybe both.;"Writing and Writers; Colleges and Universities; Admissions Standards; Artificial Intelligence; ChatGPT; Education (K-12)";;FALSE
Tulsa Schools, Under Threat of Takeover, Retain Control for Now;https://www.nytimes.com/2023/08/24/us/tulsa-schools-takeover.html;2023-08-25 00:03:10;France;NYTimes;The schools in left-leaning Tulsa have been at the center of a campaign by Ryan Walters, Oklahoma’s Republican superintendent.;"Education (K-12); Superintendents (School); Politics and Government; Oklahoma; Tulsa (Okla); Walters, Ryan (1985- ); Gist, Deborah A; School Boards";;FALSE
Yale’s President Announces He Will Step Down;https://www.nytimes.com/2023/08/31/us/yale-president-resigns-peter-salovey.html;2023-09-02 02:22:20;France;NYTimes;Peter Salovey has increased the university’s endowment and its diversity. But the school faces the end of affirmative action and a push to end legacy admissions.;"Salovey, Peter; Yale University; Colleges and Universities; Appointments and Executive Changes; Endowments; Admissions Standards; Legacy Admissions (School); Affirmative Action; Minorities";;FALSE
Republicans Ease Off ‘Woke’ Rhetoric on Education Issues;https://www.nytimes.com/2023/08/28/us/politics/republican-education-woke-2024.html;2023-08-28 23:04:16;France;NYTimes;Ron DeSantis rose to prominence in part on his “anti-woke” agenda, especially when it comes to education. In some settings, culture-war messaging seems to be receding.;"Presidential Election of 2024; Primaries and Caucuses; Education; Liberalism (US Politics); Critical Race Theory; DeSantis, Ron; Republican Party";;FALSE
UC Riverside Professor Who Claimed to Be Native American Resigns;https://www.nytimes.com/2023/08/27/us/uc-riverside-andrea-smith-resigns.html;2023-08-28 10:45:16;France;NYTimes;Andrea Smith, an ethnic studies professor, will leave the University of California, Riverside, in an unusual agreement that avoids an investigation.;"Colleges and Universities; Ethics and Official Misconduct; Native Americans; Cherokee Indians; University of California, Riverside; Smith, Andrea (1966- ); California";;FALSE
Despite Cheating Fears, Schools Repeal ChatGPT Bans;https://www.nytimes.com/2023/08/24/business/schools-chatgpt-chatbot-bans.html;2023-08-25 02:12:17;France;NYTimes;Some districts that once raced to block A.I. chatbots are now trying to embrace them.;"Cheating; Artificial Intelligence; ChatGPT; Education (K-12); Colleges and Universities; Teachers and School Employees; Computers and the Internet; Google Inc; OpenAI Labs";;FALSE
How Schools Can Survive A.I.;https://www.nytimes.com/2023/08/24/technology/how-schools-can-survive-and-maybe-even-thrive-with-ai-this-fall.html;2023-08-25 01:13:15;France;NYTimes;Step 1: Assume all students are going to use the technology.;"Artificial Intelligence; Colleges and Universities; Education (K-12); ChatGPT; Tests and Examinations; Cheating; Teachers and School Employees; Computers and the Internet";;FALSE
Florida Considers Tough Consequences for College Staff Who Break Bathroom Law;https://www.nytimes.com/2023/08/23/us/florida-colleges-transgender-bathroom-law-desantis.html;2023-08-23 21:33:25;France;NYTimes;The state Board of Education on Wednesday enacted new disciplinary rules at state colleges for transgender employees — including dismissal.;"Transgender; Discrimination; Colleges and Universities; Bathrooms and Toilets; School Discipline (Students); Education Department (Fla); Florida; DeSantis, Ron; Republican Party";;FALSE
Tulsa Superintendent to Step Down, in a Showdown With State Officials;https://www.nytimes.com/2023/08/22/us/tulsa-superintendent-resign-ryan-waters-deborah-gist-oklahoma.html;2023-08-23 01:38:54;France;NYTimes;Deborah A. Gist hopes to stop a state takeover of the district, which is majority Black and Hispanic. Ryan Walters, the state superintendent, is a fiery conservative.;"Education (K-12); Superintendents (School); Discrimination; Appointments and Executive Changes; Race and Ethnicity; Black People; Conservatism (US Politics); Critical Race Theory; Gist, Deborah A; Walters, Ryan (1985- ); Oklahoma; Tulsa (Okla); Democratic Party; Republican Party";;FALSE
West Virginia University Slashes Its Budget, Plans to Drop Languages;https://www.nytimes.com/2023/08/18/us/west-virginia-university-budget-cuts-deficit.html;2023-08-21 20:03:31;France;NYTimes;The state’s flagship school will no longer teach world languages or creative writing — a sign, its president says, of the future at many public universities.;"Colleges and Universities; West Virginia University; Finances; Budgets and Budgeting; Tuition; Layoffs and Job Reductions; Humanities; Language and Languages; Gee, E Gordon; Morgantown (W Va)";;FALSE
The Shortage in School Bus Drivers Is Getting Worse;https://www.nytimes.com/2023/08/17/us/schools-bus-drivers-shortage-delays.html;2023-08-17 19:06:41;France;NYTimes;Looking for an alternative, the school district in Louisville, Ky., turned to a software program — leading to chaos. It’s one of many districts struggling to get students to class.;"Education (K-12); Buses; Shortages; Labor and Jobs; Wages and Salaries; Parenting; Louisville (Ky); United States";;FALSE
Colleges Change the Essays on Applications After Affirmative Action Ban;https://www.nytimes.com/2023/08/14/us/college-applications-admissions-essay.html;2023-08-18 19:34:08;France;NYTimes;With affirmative action banned, application essays ask about “life experience,” the one place in admissions where discussing race is still explicitly legal.;"Colleges and Universities; Admissions Standards; Affirmative Action; Harvard University; Johns Hopkins Hospital (Baltimore, Md); Duke University; Pacific Legal Foundation; Students for Fair Admissions; Sarah Lawrence College; Blum, Edward J; United States; audio-neutral-informative";;FALSE
Biden Administration Offers Guidance After Affirmative Action Decision;https://www.nytimes.com/2023/08/14/us/biden-affirmative-action-diversity.html;2023-08-15 05:41:33;France;NYTimes;In its first guidance since the Supreme Court decision, the administration says many recruitment programs are still allowed, but other questions are left unanswered.;"Admissions Standards; Colleges and Universities; Discrimination; Affirmative Action; Diversity Initiatives; Supreme Court (US); Education Department (US); Justice Department";;FALSE
$7,200 Per Student: Arizona’s School Voucher Experiment;https://www.nytimes.com/2023/07/24/us/arizona-private-school-vouchers.html;2023-07-24 11:00:38;France;NYTimes;More states are making all students eligible for private school subsidies. In Arizona, it has often benefited wealthier families.;"Arizona; Education (K-12); Vouchers; Private and Sectarian Schools; Religion-State Relations; Home Schooling; State Legislatures; Christians and Christianity; Great Hearts Academies; Republican Party";;FALSE
Arkansas Warns School Districts Not to Offer A.P. African American Studies;https://www.nytimes.com/2023/08/14/us/arkansas-college-board-advanced-african-american-studies.html;2023-08-15 02:28:23;France;NYTimes;Like Florida, which refused to approve the class, the Arkansas education department suggested that the course violates state law.;"Colleges and Universities; Race and Ethnicity; Critical Race Theory; Black People; Education (Secondary); College Board; Republican Party; Sanders, Sarah Huckabee; DeSantis, Ron; Arkansas";;FALSE
Florida Schools Try to Adapt to New Rules on Gender, Bathrooms and Pronouns;https://www.nytimes.com/2023/08/10/us/florida-schools-rules-transgender-pronouns.html;2023-08-11 06:31:19;France;NYTimes;As schools start, it’s been more paperwork, a culling of reading lists, as well as new regulations about bathrooms.;"Education (K-12); Law and Legislation; Gender; Homosexuality and Bisexuality; Transgender; Bathrooms and Toilets; Politics and Government; DeSantis, Ron; Education Department (Fla); Florida; College Board; Hillsborough County (Fla); Lee County (Fla); Orange County (Fla); Orlando (Fla); Palm Beach (Fla); Tampa (Fla)";;FALSE
The Next Affirmative Action Battle May Be at West Point;https://www.nytimes.com/2023/08/03/us/affirmative-action-military-academies.html;2023-08-04 05:00:47;France;NYTimes;Students for Fair Admissions won its Supreme Court case against Harvard and the University of North Carolina. Now, it’s focusing on a possible new target: the military academies.;"Admissions Standards; Affirmative Action; United States Defense and Military Forces; Race and Ethnicity; Reserve Officers Training Corps; Students for Fair Admissions; United States Military Academy; West Point (NY)";;FALSE
How a Sexual Assault in a School Bathroom Became a Political Weapon;https://www.nytimes.com/2023/08/05/magazine/loudoun-county-bathroom-sexual-assault.html;2023-08-09 00:11:37;France;NYTimes;It was an explosive claim — that a Virginia school district covered up a crime in order to protect transgender rights. But was it true?;"Loudoun County (Va); Child Abuse and Neglect; Sex Crimes; School Boards; Discrimination; Transgender; Gender; Suits and Litigation (Civil); Stone Bridge High School (Ashburn, Va); Ashburn (Va); internal-sub-only; Education (K-12)";;FALSE
Texas A&M Agrees to $1 Million Settlement With Journalism Professor;https://www.nytimes.com/2023/08/03/us/texas-am-mcelroy-settlement.html;2023-08-04 00:58:50;France;NYTimes;A university report found that fears of a conservative backlash botched the effort to hire a Black professor, Kathleen McElroy, to run its journalism program.;"Colleges and Universities; Hiring and Promotion; Diversity Initiatives; Journalism Schools; Banks, M Katherine; Texas A&m University; Texas; McElroy, Kathleen";;FALSE
A.P. Psychology May Be Allowed in Florida Schools After All;https://www.nytimes.com/2023/08/04/us/florida-ap-psychology.html;2023-08-05 04:50:53;France;NYTimes;The College Board and the Florida Department of Education had been feuding over the inclusion of a section on gender and sexual orientation.;"Psychology and Psychologists; Education (K-12); College Board; Education Department (Fla); Florida; DeSantis, Ron";;FALSE
As States Confront a Reading Crisis in Schools, New York Lags Behind;https://www.nytimes.com/2023/08/02/nyregion/reading-crisis-new-york-state.html;2023-08-02 15:55:40;France;NYTimes;Across the nation, state leaders are taking steps to improve reading instruction for struggling students. But in New York, concern has grown: Is too little being done?;"Reading and Writing Skills (Education); Illiteracy; Law and Legislation; Education (K-12); New York State; Carroll, Robert C (1986- ); Banks, David C (1962- )";;FALSE
Stanford President Resigns After Report Finds Flaws in his Research;https://www.nytimes.com/2023/07/19/us/stanford-president-resigns-tessier-lavigne.html;2023-07-20 00:58:40;France;NYTimes;Marc Tessier-Lavigne was cleared of accusations of scientific fraud and misconduct. But the review said his work had “multiple problems” and “fell below customary standards of scientific rigor.”;"Colleges and Universities; Stanford University; Tessier-Lavigne, Marc; Ethics and Official Misconduct; Falsification of Data; Research; Alzheimer's Disease; Science and Technology; Genentech Inc; Cell (Journal); Nature (Journal); Science (Journal); Academic and Scientific Journals; Appointments and Executive Changes; internal-sub-only-except-search";;FALSE
